book name,review title,reviewer,reviewer rating,review description,date,ASIN,title length,Rank,book price,rating,author,year of publication,genre,first_name,last_name,count genre,day,month,year,season,quarter,title sentiment result,desc sentiment result,year diff
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),"ted bundy, coriolanus and the joker",mj,5,"the ballad of songbirds and snakesas most readers already know, this prequel explores coriolanus's life when he was a teenager. the opening chapters reveal that he was also chosen to be a mentor for lucy gray who was from the despised district 12.but what she lacks in fighting skills she makes up for being a charismatic performer. lucy gray learned how to work a situation to her advantage.in the beginning the tributes did not enjoy capitol luxuries but were kept in cages and barely fed. it’s a stark contrast to the future hunger games when tributes were met with an extravagant welcome and dined on rich foods.the problem was that watching too much brutality turned the capitol away from the games. snow's addition to the hunger games of costumes, interviews, and the underdog tributes made the propaganda go down easy. this should be a cautionary tale.a lot of readers are not getting the point the author is trying to make. in the opening of this book there's a quote by hobbes:“hereby it is manifest, that during the time men live without a common power to keep them all in awe, they are in that condition which is called warre; and such a warre, as is of every man, against every man.” — thomas hobbes, leviathan, 1651coriolanus's first ""lesson"" to be molded into the future oppressor was during the hunger games; when he was forced to go in the arena to get out sejanus, one of the mentors, who was not supposed to be in there. while at the hospital getting stitches, the head gamekeeper, dr. gaul, asked if coriolanus understood what he was supposed to learn.“without the threat of death, it wouldn’t have been much of a lesson,” said dr. gaul. “what happened in the arena? that’s humanity undressed. the tributes. and you, too. how quickly civilization disappears. all your fine manners, education, family background, everything you pride yourself on, stripped away in the blink of an eye, revealing everything you actually are. a boy with a club who beats another boy to death. that’s mankind in its natural state.”“i think i wouldn’t have beaten anyone to death if you hadn’t stuck me in that arena!” he retorted.“you can blame it on the circumstances, the environment, but you made the choices you made, no one else. it’s a lot to take in all at once, but it’s essential that you make an effort to answer that question. who are human beings? because who we are determines the type of governing we need. later on, i hope you can reflect and be honest with yourself about what you learned tonight.”a very similar thought process was also stated by the joker in the dark night:“to them, you’re just a freak, like me! they need you right now, but when they don’t, they’ll cast you out, like a leper! you see, their morals, their code, it’s a bad joke. dropped at the first sign of trouble. they’re only as good as the world allows them to be. i’ll show you. when the chips are down, these… these civilized people, they’ll eat each other. see, i’m not a monster. i’m just ahead of the curve.”both the joker and dr. gaul has distorted thinking. it's one thing to make a choice freely and it's quite another thing to be forced into one.human nature is such that coercive enforcement of rules is indispensable to protect the rights of all but there is a fine line between government rule and government oppression.later, as coriolanus's feelings toward lucy gray grew, he helped her to survive the games only to get caught and was sent to train with the peacekeepers in her district. sejanus joined him there soon after.sejanus was never one who was comfortable with the capital and its way of life. he got a plan to help the districts by providing the rebels with guns for their flight up north, out of panem.coriolanus found out about sejanus’ plot. mayfair threatens to tell her father [the mayor] everything, which would implicate coriolanus and lucy gray despite them being only bystanders; he shot her.sejanus is charged with treason and hanged. and lucy gray baird is the main suspect in billy taupe [her ex rebel boyfriend] and mayfair’s deaths, as he left her for the mayor’s daughter.in desperation, lucy gray decides to join the rebels up north and coriolanus decides to go with her, thinking there's nothing left of his life once the murder weapons were found.but as they prepare to flee district 12, snow gets paranoid that lucy gray is betraying him. when they stop at a house near district 12’s lake, he discovers the rebels’ store of the weapons. when lucy gray takes a long time to cut up some katniss plants, he convinces himself that she has abandoned him and went to turn him in.""what if they interrogated or even tortured her? the story would come out. she hadn't killed anyone. he had. his word against hers"".but even though snow searches for her, lucy gray was nowhere to be found.the three killings that snow did throughout the book contributed to his downward spiral and ptsd. coriolanus clubbed to death a tribute, bobbin, in the hunger games arena. he also shoots the mayor's daughter and also turns in his best friend, sejanus, for treason, resulting in his execution.lucy gray was the last straw for his sanity. back at the capital the reader sees snow's change to ""the dark side"".""sometimes he would remember a moment of sweetness and almost wish things had ended differently. but it would never have worked out between them, even if he’d stayed. they were simply too different. and he didn’t like love, the way it had made him feel stupid and vulnerable. if he ever married, he’d choose someone incapable of swaying his heart. someone he hated, even, so they could never manipulate him the way lucy gray had. never make him feel jealous. or weak. livia cardew would be perfect. he imagined the two of them, the president and his first lady, presiding over the hunger games a few years from now. he’d continue the games, of course, when he ruled panem. people would call him a tyrant, ironfisted and cruel. but at least he would ensure survival for survival’s sake, giving them a chance to evolve. what else could humanity hope for? really, it should thank him.""this happened to ted bundy as i believe one of the main reasons he became a serial killer was because his first love dumped him. if you were to get all his victims lined up together you would think they were all sisters and you will notice that they all look like his first girlfriend.rejection is a powerful force in a person's life if they are not stable. dr. gaul planted the seeds for that rejection to take root and grow.",25-07-2020,1338635174,6,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,25,7,2020,Summer,3,Pozitif,Negatif,0
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),a fantastic villain origin story,holly,5,"i adored the hunger games series. dystopian ya is not a normal genre for me, but this series is awesome and this prequel? a fantastic villain origin story.coriolanus snow is an ambitious 18-year-old student whose wealthy family barely survived the war. he is all about image and pretense, which often vie against his normal, human feelings. his parents are dead and he lives in a rundown apartment with his grandmother and cousin tigris.but, the 10th hunger games is to be the first one with mentors and coriolanus has been chosen to mentor the female tribute from district 12. while at first humiliated at not being given a more highly rated district, he quickly realizes that lucy gray is someone who could win and it's up to him to figure out how to help her do that. along the way, coriolanus learns about love and the dangers it can bring.as he works his way through the games, he also discovers who wields the power in the capitol, who controls the games and what he needs to do to rise up above the masses.the student mentors also have a say in how the games are run, and in a somewhat twisted sort of way, their professor gives assignments and in coriolanus' essays, we see how future games come about and evolve. as the mentors talk about the games and what is happening, we also see how they are not all unfeeling or unkind. they view their tributes as people and they can see how unfair the games really are. at the same time we see that those in the capitol are only concerned about their well being and that their losses are because of the rebels.the hunger games series is vibrant and colorful in its imagery. this book, however, was almost more black and gray in its imagery, what with the rubble of the arena and the capitol still trying to rebuild from the war. that made the contrast of lucy gray's colorful skirt and the snakes all the more striking.as with the rest of the series, we see the government oppression, we see the results of war and rebellion. we see society broken, but fighting and we see that even with survival, life isn't grand and colorful. but we also see that the human spirit is strong.no one likes who president snow becomes and i think writing about his story so that he gains the reader's sympathy is brilliant. the story isn't fast-paced, but it drew me in and kept me enthralled.",09-09-2023,1338635174,5,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,9,9,2023,Autumn,3,Nötr,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),an author's initial perspective on the ballad of songbirds and snakes,l.v. fucanan,5,"as a ya dystopian author, i wanted to learn from the best so i purchased this book on my birthday, just a day after i published my own dystopian book.the hunger games series sparked my passion for writing, so this book holds a special place in my heart. but i knew i had to let go of that bias because this is an entirely new thing. i need to read this not as a reader, but as an author. so i approached this book with a careful eye, just like any other character who approaches a jabberjay in the series.the perspective of the ballad of songbirds and snakes isn't new to me simply because it's from the villain's voice. it's ""new"" in a way as it explores the coming of age tale of coriolanus snow's cleverly paranoid overthinking mind.i knew what will happen to coriolanus snow, so i gripped my seat as i approved 80% in my kindle oasis. it was simply impossible. i don't see anything bad from happening. i asked myself, ""how will suzanne collins end this?""and she did.and i couldn't believe it.it was so captivating that i couldn't put it down. i will not put any spoilers here, but i just want to say... inevitable as the sunrise, betrayals leave behind a trail of destruction for the snake. snow will always fall.",02-11-2023,1338635174,11,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,2,11,2023,Autumn,4,Nötr,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),quite the read...,mama2one,5,"i have such mixed emotions after finishing this book, but first of all - this book is absolutely incredible. i honestly think it might be my favorite book of the hg series (!) and ms. collins absolutely does not disappoint with her writing and content. getting to read about panem, and thus the beginning of the hg was so gratifying and the way this story flowed into, and matched up with, the trilogy was absolutely flawless. truly, it is excellent!now - it's kind of rare to read a book when the protagonist is the villain. we all clearly know from the hg trilogy that president snow is a pretty terrible person, yet reading this book, from his point of view, it's easy to forget that; but it's also fascinating to see how he thinks of himself and sees his own actions. along that same thought - snow is very charismatic and definitely knows how to work the people around him to get what he wants or to present himself in a way that will clearly benefit himself, often at the cost of someone else.~~minor spoiler ~~the other part of snow's life that i do find incredibly sad - while he definitely has poor character traits to begin with, he was also very manipulated by several people around him, which i think added *considerably* to how he turned out as an adult and very much shaped his viewpoint, and his creation of the games.so definitely worth the read (and re-read). this book is very thought-provoking, even from outside the dystopian viewpoint. there are a lot of reflections on who we are - as humans; as groups & societies; on the roles of government and the rights of its citizens.for the many pages, it reads quickly! hope you enjoy it as much as i did.",12-09-2023,1338635174,3,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,12,9,2023,Autumn,3,Nötr,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),if you love the hunger games buy this book!!!!,robert,5,ok i was skeptical on getting this book. but i have to say after reading it i absolutely love it. i always wanted to know about snow and how he came to be the way he was in the books. this book explains it all. i am one of those that read the hunger games at least once a year. i’m telling you right now this is going to be in the lineup. it’ll probably be the first book that i read. i love learning about his cousin and then remembering that she ended up in the hunger games as well. the names of the kids that went to school with him. i’m just saying it is a good read. it is one of those that you don’t want to put it down. enjoy the book have fun. and may the odds be ever in your favor,16-10-2023,1338635174,9,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,16,10,2023,Autumn,4,Pozitif,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),the ballad of songbirds and snakes,bookgirl13,5,"i was skeptical about this book keeping my interest. it is a prequel, which *usually* at least gives a few kernels that make ""the original trilogy"" a deeper experience.i was wrong. like, really wrong. collins always delivers and this book is a testament to her talent. there are more than a few kernels to be mined here. the title itself is quite clever, as this is lucy gray's story, too.i can't say more, nor list any topic specifically without spoilers. i can say we watch the evolution of a capitol-born citizen trying for a better life to the man who would become president of panem.-ncv",02-11-2023,1338635174,6,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,2,11,2023,Autumn,4,Nötr,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),great addition to the series,dalton o,4,"""the ballad of songbirds and snakes"" by suzanne collins is a captivating and original addition to the hunger games series. this prequel takes readers on a journey to understand the origins of the hunger games and explores the complex character of coriolanus snow, who later becomes president snow, giving him a lot more nuance than previously afforded. the story delves into the darker and more morally complex aspects of the hunger games world, offering a fresh perspective on the events that led to the dystopian society depicted in the original trilogy. while it may not have the same level of action and intensity as the earlier books, it compensates with its rich character development and thought-provoking themes and the lack of 'action' makes sense given the setting and novelty of the hunger games at that point. this novel is a must-read for fans of the hunger games series, as it adds depth and complexity to a world we thought we knew so well, making it an enthralling and thought-provoking experience from start to finish. though the open-ending was a little confusing to me.",27-09-2023,1338635174,5,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,27,9,2023,Autumn,3,Pozitif,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),so good!!!,kindle customer,5,"if you loved the hunger games, you have to read this. i couldn't put it down. i loved everything about it; the characters, the storyline, and the storytelling. this book was a great addition to the hunger games series. i am now going to re-read the other books. this book offered insight and background for the books. i can't wait to see the movie. i am so excited!!!",29-10-2023,1338635174,2,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,29,10,2023,Autumn,4,Pozitif,Pozitif,3
the ballad of songbirds and snakes (a hunger games novel) (the hunger games),amazing!,lisa schwartz,5,amazing! another great story in the hunger games saga. an interesting look at how snow progressed from scared boy into what he eventually became as president of panem. loved all the tie ins to the original story line and how their origin could have influenced his hatred of katnis in the original series. nicely written. hoping for more in the future!!,03-11-2023,1338635174,1,87,15.79,4.6,suzanne collins,2020,"adventure, war, science fiction, romance, action, thriller",suzanne,collins,7,3,11,2023,Autumn,4,Pozitif,Pozitif,3
"a court of wings and ruin (a court of thorns and roses, 3)",three books review and a little spoilers,jhfreeborn,5,"these were some of the best books i’ve read in a long time. sarah left nothing undone when it came to describing a world that doesn’t exist. her story was original in many ways and in others you could see how it was similar to many others of its genre. her characters were so engaging. you could feel there happiness, their pain, their conflict. i would recommend these books to everyone who loves fantasy. oh and the fight scenes although not throughly detailed was enough to draw you in and make you feel as though you were in the battle with them.i know there are two other books. number 4 is a very long epilogue so if you want to check up on feyre and rhys family, that’d be the book. book 5 is nesta’s book. i have not read that book and will be putting it off for awhile because in all honesty she was one of the only characters in the book i really did not like. having said that i’m sure book 5 is supposed to be somewhat of a book redeeming her but i’m a little upset that she gets a book and lucien doesn’t or azriel for that matter.they were the only two characters that had the saddest back ground and deserved a hea, not nesta she was a grade a b****. mor could be seen as another character that had a tragic back story and in need of an hea, but i don’t agree. i hate how she strings azriel along because she is a selfish coward, just like nesta, but not so much of a heartless b.if sarah does come out with books for these worthy males i hope she chooses a different female for them than elaine. lucien deserves someone who will love him the way feyre loves rhys. and elaine needs a male who’ll love her the way rhys loves feyre. i cannot see elaine and lucien having that same connection as the two i mentioned. and azriel cannot love sweet elaine that way either cause he will always be tied in someway to mor. you can’t drop 400+ years of longing and insta fall for someone else, especially if she’s not his mate, which mor is. azriel will always put mor before elaine. when mor comes clean and finally lets azriel go he’ll need time to heal and that would be a good time for someone, not in their circle, to help him through that. one could argue with time and the right setup elaine and lucien could make it work and be just as enthralled with each other as our power couple, but lucien has some soul searching to do. something rhys didn’t have to do. he was everything feyre needed.finally tamlin. some would put him in the same category as nesta and mor but i don’t. tamlin has a good heart. feyre broke that heart. did tamlin handle things wrong? yes but he could have been so much more hateful, and wasn’t. instead he came to there aid, saved feyre, spied for the alliance and even helped bring rhys back to life, because he absolutely loved feyre. his book would be an adventure for sure. the female would have to be fierce as well as soft and definitely more mature than feyre. she matured quite a bit after everything that happened under the mountain but tamlins and feyres love was built before that and had she been more mature she wouldn’t have fallen for him so easily she would have been more cautious and discerning. my heart broke a little for him. even if i am team rhys and feyre.just my two cents. enjoy reading these books!!",30-08-2023,1635575605,7,88,11.56,4.8,sarah j. maas,2017,fantasy,sarah,j. maas,1,30,8,2023,Summer,3,Nötr,Pozitif,6
"a court of wings and ruin (a court of thorns and roses, 3)",spoilers!,ryan harris,5,"i loved every moment in this book. i was worried that after a court of mist and fury that the rest of the series would not hold up. while acomaf is my favorite so far aowar definitely held it own.i love all the new characters that we got to meet in this book along with all the new relationships.i love the connection between all the high lords. we get to see a lot more of their history and the relationships that they all had prior to the current timeline.many secrets were reveled in this book... or more so truths that have not yet been told.mor and her secret that now only feyre knows. i love this direction for her but i also am sadden for the relationship i was hoping for, for her and azriel. i hope that in the future books we get to see more of their friendship. i hope they will both have new love interest in the future books.herion and lucian... father and son. i hope this is something that gets brought up again in the net book.the relationships that still have so much questioning and i cannot wait to see what happens.obviously my favorite is feyre and rhys. enough said.cassian and nesta. are they mates? not mate? what? i need more. i need to know! there is something more there and i cannot wait to read more to find out.amern and varian. i just need more of these two. i love the little bits that we got in this book.lucian and elain. we know they are mates. elain is still in love with her human ex fiancé greyson. ew. i love how gentle and understanding lucian is and backs away when she needs him too.all the twist at the end!3 that got me the most!1. feyre, nesta and elain's father. i was in tears! ""he calls himself the prince of merchants"" “he told me he's got three daughters who live here. and that he failed them for many years. but he would not fail them this time."" the ships at the front of the human armada became clear, along with the gold lettering on their sides. ""he named his three personal ships after them,"" drakon said with a smile. and there, sailing at the front...i beheld the names of those ships.the feyre.the elainand leading the charge against hybern, flying over the waves, unyielding and without an ounce of fear…the nestawith my father…our father at the helm.i love this for these three so much. i completely forgot about their father and kind of just wrote him off. then out of nowhere he has been battling and rallying for his girls. he didn’t know they were fae and was right in the middle of everything happening but he knew they were there and need help. i am sad that the king of hybern killed their father. i would have really like to see more of his thoughts on becoming them becoming fae and what happened to them in his absence.2. amren’s betraying/ not betraying feyre. let me tell ya i was so mad for a hot minute. i had to put the book down. i could not believe what was happening. i was thinking no way amren is on the wrong side of this. she has helped and done so much. then the twist.the suriel left the message to feyre for amren. for amren to release her true self so that she alone can defeat hyberns army. the begging from both feyre and varian for amren not to release her true self because she would not remember them. she would not be able to return. but she is able to come back but she now is different.she looked to varian, a wry smile on her red mouth. “i watched them most—the humans who loved. i never understood it—how it happened. why it happened.” she paused a step away from the cauldron. “i think i might have learned with you, though. perhaps that was a last gift, too.” varian’s face twisted with anguish. but he made no further move to stop her. she turned to me. and spoke the words into my head—the spell i must think and feel and do. i nodded. “when i am free,” amren said to us, “do not run. it will attract my attention.” she lifted a steady hand toward my arm.“i am glad we met, feyre.” i smiled at her, bowing my head. “me too, amren. me too.” amren grabbed my wrist. and swung herself into the cauldron3. rhys dying. i did not see this coming! i have never had a book where one of my favorite characters dies. or a main character die. i normally love the smaller characters more. call me cheesy but i love, love. when he died and once feyre noticed what had happened, my gut wrenched.rhys was sprawled on the rocky ground, wings draped behind him. he looked like he was sleeping. but as i breathed in— it wasn’t there. that thing that rose and fell with each breath. that echoed each heartbeat. the mating bond. it wasn’t there. it was gone. because his own chest … it was not moving. and rhys was dead.the after math of this was just a much heart wrenching, maybe even worse. feyre begging everyone to help rhys and just when you think no one can help him. feyre asks the high lords to bring him back like they did her. they need them all to do it, even tamlin. feyre says she would",28-02-2023,1635575605,1,88,11.56,4.8,sarah j. maas,2017,fantasy,sarah,j. maas,1,28,2,2023,Winter,1,Nötr,Pozitif,6
"a court of wings and ruin (a court of thorns and roses, 3)","the war has come, who will survive and who will lose everything? (spoilers)",alyshia,5,"o this is the climax of the series as far as i am concerned. this book gets a lot of hate, but it is honestly, my favorite book of the series.o overview: spoilers: i have never in my life had so many feelings about a man in my real life let alone in a book. i lost count how many times i closed this book and just shook the crap out of it because tamlin made me so mad. good lord man. this dang book had me so in my feelings about everything every single time i turned the page.o this is the climax of the night court story itself, the war with hybern and trying to save the fae lands and the courts. hybern makes a deal with tamlin and they bring the night court to his court and drag in feyre’s human sisters, forcing them into the cauldron to become made. but what they don’t know is that nesta, ever the fighter, took from the cauldron just as it was taking from her and her sister. which was when the human queens (part of the treaty) see that hybern promised immortality from the cauldron with the sisters as tests, run but something was taken from cauldron so it takes from the next one in the cauldron, therefore making the queens mad. war comes, nesta saves cassian twice, hybern kills the girls’ father and elain stabs him but nesta has the killshot and removes his head, the girls’ father shows up with an armada when drakon and myriam show up with boats named after the girls, the cauldron calls elain and they search for her. feyre and amren and varian find the cauldron but amren deceives feyre and dives into the cauldron, she becomes her true form and wipes out mostly everything in the war with fire. the cauldron explodes into three pieces and rhys and feyre save it by mending it back together because feyre remembers that all life comes from the cauldron, but when she comes back to reality, rhys is lying on the ground and not breathing. she begs the high lords to fix him like they did her, so they do and he comes back.o along the way, feyre faces fears that the bone carver told her about to free him to get him to fight with them against hybern, also faces bryaxis (the dark thing in the lowest level of the library where the priestesses work at the house of wind). rhys frees the weaver of the wood (bone carvers sister) to help as well. hybern kills the bone carver and the weaver of the wood and bryaxis is still missing at the end of the book.o there is just so freaking much that happens in this book and that is why it is my favorite. the weaving of stories is immaculate within this book. i know that quite a few people don’t like sarah j. mass’ writing but i did for sure. i’m also new to the fae writing, etc. however, i did definitely like this one the best out of all of them and i would re-read it 2942359798 times if i could. the ending and beginning of stories throughout this is just one that i wish i could read for the first time again.",09-08-2023,1635575605,13,88,11.56,4.8,sarah j. maas,2017,fantasy,sarah,j. maas,1,9,8,2023,Summer,3,Negatif,Negatif,6
"a court of wings and ruin (a court of thorns and roses, 3)",i will try my best to make this spoiler-free because so much happens,velarisreads,5,"oh goodness. i will try my best to make this spoiler-free because so much happens!now, this book came to me on its release day (thank you, amazon). i started reading it almost immediately and then i had exams. this is why it took me so long to finish it. i would try to read it before work or before class, but i wouldn’t be fast enough.so, we know what happened in the second book. feyre went back to tamlin, but surprise! it’s just a little trick. she will find her way back to rhysand.duh, she does. that’s not really a spoiler.war is looming and she, as the high lady, must work with the night court and her mate, rhysand, in order to win this war and bring peace to all. literally.so, i want to write this review differently. we love these characters so much, so i am going to break it down by character. no spoilers will be revealed for the characters. i will be careful.new characters are introduced in this book, but i will be letting you know about the familiar characters.- feyre -so, the ending of the second book had us shook. for real. in the third book, feyre is truly a badass. she is not taking any of tamlin’s shit, let me tell you that. she is determined to find her way back to rhysand and, yes she does, as noted above. when they reunite, of course there is the love-making. they wouldn’t be mates if they didn’t get it on, you know? anyway...it’s a bit of an emotional reunion for feyre, seeing her friends and such. especially her sisters. we get a glimpse of them almost immediately, but i’ll talk about them lately. throughout the book, feyre is now a high lady of the night court. she slowly learns how to control a room and she learns more about herself. this book really shows us how strong feyre really is.- rhysand -right now, rhysand is probably going through hell because he isn’t with feyre and he isn’t sure when she will be back. it gets kind of worse when feyre tries to get back to him. during that journey, their bond is silent. when they reunite, you get that giddy feeling reading their interactions again and i’m actually glad their separation doesn’t really last long. this is only if you ship them, though. in this book, i definitely got a sense of a struggle with rhysand. it’s almost as if the ending of the second book and its events really made him vulnerable and he is definitely scared of losing feyre and we learn more about his time with amarantha when he was her icky love slave or whatever. we learn more things, too. i like this side of him, this vulnerable side. there are moments during the impending war where he expresses his fear of losing his family. i’m going to say that there is a moment with rhysand where you stare at the book and you want to burst into tears. that’s all. no spoilers.- lucien -everybody wants lucien. they wanted more of lucien. i’m going to say, in my own opinion, that i was kind of disappointed in lucien’s part of the story. i feel like there was not enough of him. he seemed to be absent, physically, for over half of the book. before its release, i saw that people were excited to read more of lucien and his pov. but, i was disappointed that it was lacking. i think his story isn’t over yet, though. there didn’t seem to be any closure for him. hopefully, since this world continues, we will get more.- nesta -oh, nesta. i think she is a love/hate character. we get more of her in this book and she becomes more likable, though still frustrating. let’s just say the situation between her and cassian drags and it just makes you roll your eyes. not at sarah, of course. at nesta. she is so stubborn and it just annoyed me at times. however, with that aside, she definitely learns to become stronger and to accept herself as a fae, which i find important. i mean, she doesn’t have much of a choice. she still has the attitude in her, but she has her badass moments.- elain -oh, man, it was heartbreaking to read about elain and how she was handling things. i don’t know how else to describe it, really. it’s even worse when lucien tries to interact with her with hardly any progress. in this book, elain is stuck on grayson. i mean, we know that isn’t going to happen anymore. but, it’s just sad. again, with lucien, i don’t think her story is finished. there are some unanswered questions. on a happier note, elain learns to find her voice and her inner strength after what she went through. that made up for the rest of it.- cassian -oh, cassian. he is still a smartass. but, something is definitely up with him here. i’m pretty sure it’s because of nesta and her ignorance of him. he tries to hide the fact it bothers him, but you can tell it really does. we also see cassian’s bond with rhysand and how strong it really is; their fear of losing each other in this war. cassian definitely wants to prove himself in this war and we see that, but some of the scenes were scary. not sinister or anything. but, as a reader, you are very scared and worried something bad will happen to him. i’ll stop there, for your sake.i’m combining a few other characters together for one reason:- amren, azriel, mor, tamlin -why are these characters combined? well, let’s start with amren. we only see amren when she is helping nesta and her connection with the cauldron. there is a scene of betrayal, sort of. but, besides her amazing ending, she doesn’t feature that much.azriel is kind of the same. he felt too much like a background character for me and, though there are scenes where you pray for him as you keep reading, i wish he was featured more. i don’t think he got much closure either.which brings me to mor. oh man, we have a bombshell with her. i won’t reveal that, though. but, i wlll say her lack of closure goes with azriel.tamlin, tamlin. i hate him, but i kind of don’t after reading this book. he spends most of the time just being pissy about what feyre did, making innuendo jokes to get a rise, and just acting like a fifteen year old. however, there are moments where it seems he wants some kind of redemption or something. i will say that i do think he is still in love with feyre, but i think his story is at an end. the closure is definitely there and hopefully he will find his own happiness.i want to reiterate that these opinions are my own opinions and how i felt about the book.regardless of some of the negative opinions, i am still giving this book five stars. this book had me on edge and i’m glad but sad that this is the last full novel. unless the book gods and sarah want to bless us with another full novel that isn’t a novella or something. i’m still praying.if you haven’t read this book because you are scared, don’t let that stop you. i was scared the whole way and i kept reading. i am very happy with this book and i loved entering this world again. this will probably be a series that i will definitely reread. that doesn’t happen often.bottom line: you’ll always be wanting more of feyre’s story.",30-05-2017,1635575605,13,88,11.56,4.8,sarah j. maas,2017,fantasy,sarah,j. maas,1,30,5,2017,Spring,2,Pozitif,Pozitif,0
